GEOID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
36081038302,0.025052493,-0.07388895,0.15209717,0.2258928,-0.11216677,0.0042400807,-0.114862,-0.05191542,0.005397834,-0.026995132,0.08863455,-0.0041589574,0.13700865,0.00054428267,-0.04307435,-0.10275411,0.11797121,-0.06556193,0.011792121,0.12939644,0.0893927,-0.045829948,0.0035258345,-0.0436396,-0.002391632,0.06418661,-0.0073900963,0.006697693,-0.012030686,-0.02897892,-0.060404297,-0.01273279,0.18938814,-0.09957195,0.016817965,0.018747644,0.18746461,0.09637817,-0.010757375,0.08261779,-0.17438139,-0.1092763,-0.17405051,-0.052544974,-0.11491982,-0.051211726,-0.17207623,-0.19225416,0.08190897,0.08697933,-0.04603186,0.068527274,0.03448081,-0.14060974,-0.025875077,0.15836598,-0.063201085,0.028107246,0.056080684,0.12499517,-0.088094436,0.12447858,0.008324208,0.07431053,-0.0065666754,0.024886379,0.07573857,-0.093333825,-0.029571828,0.076878935,0.041112084,-0.004565141,-0.07258186,-0.17542362,-0.016666742,0.00285091,-0.06120441,0.089119405,-0.16131176,-0.0753811,0.09536849,-0.12445095,-0.041880544,0.03418246,0.03646398,0.048183963,-0.02314443,0.0034210563,0.061105516,0.064294256,0.019121211,0.13923034,-0.14800438,0.013088635,-0.04474366,-0.09438371,-0.006404397,-0.05934994,0.11238008,-0.08710846,-0.0041659432,0.1522043,0.004953299,-0.006674895,-0.06130346,-0.15293942,-0.120356895,0.005041263,0.089490235,0.058185197,0.048887845,0.013242125,-0.01319426,0.07574793,0.13961843,-0.1916294,0.05116582,0.092351064,-0.097729646,0.03338534,0.14569429,-0.09209221,0.05386104,0.0478788,-0.04159829,-0.0020089447,0.015285234,0.020730402
36081030600,0.020319829,0.08405229,-0.0034817578,0.08664591,-0.08012011,0.012671136,0.13938512,-0.12515728,0.010904455,-0.060898628,-0.041403137,0.030397112,0.15910618,-0.008802453,-0.10708212,0.0031533309,0.035416327,-0.06889912,-0.01481385,0.007935902,-0.035212647,-0.17666107,-0.025910258,-0.046096925,-0.04076033,0.06007646,0.16106866,0.099744454,0.035900027,0.0026629092,0.1267746,0.054922603,-0.07447944,-0.081309356,0.14094995,0.14708409,-0.0102710305,-0.104291506,-0.15281847,-0.25940546,0.025390413,-0.0713873,-0.090649284,0.13528757,0.04621333,0.033884916,0.05246694,-0.15636614,0.07022158,-0.03454981,0.015728058,-0.111119635,0.046109766,-0.114231385,-0.007839004,-0.16179673,-0.045412477,-0.035596605,0.04308751,-0.11165601,0.052183744,-0.06643838,0.18502091,0.056752056,-0.0037014487,0.07944556,-0.10079198,0.047755096,0.096099995,-0.12726259,0.13392459,0.03403785,-0.13378666,0.023314804,0.028248569,0.03671743,-0.033951636,0.043625582,-0.05231643,0.02782516,0.0681057,-0.035121243,-0.08691595,0.08944667,0.036174547,0.14422919,-0.06934776,0.124418266,-0.0031869176,-0.02150762,0.044277396,0.0111213755,-0.013296175,0.11412127,0.100274496,0.017140947,-0.11620793,-0.020107832,0.10973919,0.027068367,-0.17514156,0.0032290183,0.121903144,0.058998466,-0.08686597,-0.0055638193,0.052705735,-0.02741527,0.026845,-0.11525758,-0.17168549,-0.11703789,0.12162186,-0.0902057,-0.034349237,0.07980753,0.07653024,0.03851353,0.13889843,0.076443285,0.026643932,0.058576033,0.09797866,0.013663124,0.055849437,-0.0495497,-0.21427204,0.06136168
36081138502,-0.005411997,0.08299634,0.005293931,0.08249064,-0.057905868,0.11166471,-0.0026705123,-0.029927937,0.03213387,-0.080855586,-0.0047553144,0.092279375,0.12104953,0.03435913,0.12825811,-0.044029035,0.025447818,0.0105401,0.07573513,0.06708245,-0.001988419,0.10133536,0.14370859,0.17733769,0.07929188,0.0011619378,0.0012755382,-0.026459748,0.08360487,0.06000877,0.026719613,0.028527133,-0.10457162,-0.17397122,0.06883555,-0.17989399,-0.13314392,-0.005697714,-0.012233443,0.08502542,0.17117286,0.18823242,-0.0594091,-0.08921073,0.02845013,0.0045363423,0.018951353,0.049036756,0.004197189,-0.05697074,0.046948526,-0.09432007,0.13337044,0.012189032,0.059256677,0.15730517,-0.14403838,-0.06835146,0.09230722,0.14292197,-0.09969806,0.031596445,-0.22930112,0.02129651,0.08705694,-0.13100836,-0.11123986,0.0038364395,0.09404577,0.03223473,-0.014900602,-0.088135794,0.10147204,0.04564441,-0.20235038,0.061774734,-0.04135448,0.09542267,0.07322787,0.1300088,-0.043124523,-0.022556016,0.03814338,0.017246304,-0.015335498,0.12791695,0.10356237,-0.08322338,-0.08937028,-0.014741897,-0.010186888,0.05542716,-0.13967052,0.02399974,0.004028418,0.069642045,-0.057812825,-0.08274356,0.058732808,-0.08472877,-0.061213423,-0.074484736,0.104400605,0.05664457,-0.008730404,0.011245267,-0.029661788,0.082673386,-0.09811214,0.06972161,0.01845236,-0.1266677,0.12090147,-0.07655249,-0.08634552,-0.08590197,0.012536729,0.20011902,0.04135364,-0.083191276,-0.08758665,0.05279322,0.015641676,0.078711465,-0.13153884,0.1439303,-0.09749753,0.11429054
36005009302,-0.07968366,0.059721533,0.05290894,-0.082454935,-0.02643485,-0.10078947,-0.065845214,0.09848987,-0.14140071,0.097336836,0.047992885,0.057537172,0.007952021,0.073498234,-0.08318282,0.0804774,0.009420613,-0.06060151,-0.04840207,-0.14784998,0.042828605,0.08471942,0.06464939,-0.1725916,0.019481746,-0.06897448,0.115454614,-0.12230001,0.08225358,-0.027236627,0.035480637,0.11504714,-0.046587892,0.15859771,-0.09612819,0.041249413,-0.028214714,-0.05985495,-0.059597217,-0.038051147,0.08068449,0.014218964,-0.004987582,-0.07559433,0.10781712,-0.080037884,-0.12944128,0.050696723,0.0014683262,-0.112272814,-0.06906404,0.09887808,0.122917265,0.05655042,-0.10112149,-0.06519248,0.04363803,-0.03923572,0.094915494,0.07529343,0.051068988,0.009895587,0.053726595,0.017168866,0.06464176,-0.0573823,-0.0030401908,0.1068368,0.22093385,0.2687741,0.111959785,0.113845885,0.11774482,0.056635857,0.022374554,0.03168718,0.15352966,0.111414336,-0.017127652,0.0020325128,-0.16692989,0.062073458,-0.12264135,-0.01234445,0.07926894,-0.03699994,-0.07570865,0.033338226,0.022389805,0.12147976,0.06469473,0.01281772,0.032196265,-0.03527069,-0.053301096,-0.028872158,0.04467801,-0.08756704,-0.06794733,0.017196985,0.0028766613,-0.058451626,-0.12571278,-0.037472926,-0.22624484,0.013413202,-0.07937314,-0.0145732155,0.052004855,-0.030231243,0.14273386,-0.05979525,-0.100228064,0.05249946,-0.058110032,-0.117035754,0.03144118,0.14922817,-0.13942285,0.1560125,0.020602617,0.16677806,0.029321035,0.14583631,-0.07953566,-0.0726892,-0.077364475,0.03289038
36047110400,0.1344144,0.108647116,0.047247842,-0.035649884,0.021790864,0.018939687,0.097009696,0.07518342,-0.058340136,0.08053983,0.017405603,0.10688876,0.055931564,-0.14778383,0.0793292,0.08100106,-0.012820231,0.17640474,0.06316231,0.048175327,-0.2141825,-0.15394694,0.1661543,0.05748135,-0.023430007,0.08461776,0.046520792,-0.040435173,-0.030635204,0.004365603,0.05688927,-0.08223341,0.109040044,-0.013488932,0.04281628,0.033968773,0.121942274,-0.022453297,-0.056061458,0.12113022,-0.04201823,-0.17740573,0.14157905,-0.059170652,0.15733789,-0.13144219,-0.17040405,0.09940144,-0.041209426,0.09577381,-0.080051325,-0.14912356,-0.013261723,0.016337994,0.028165935,0.088899866,-0.037323788,0.038784906,-0.013558158,-0.030289385,-0.07366884,-0.1310281,-0.11640169,-0.032200314,-0.08254148,0.047753673,0.21413216,-0.07464597,0.07135249,0.103001304,0.044023782,0.15987903,0.048509195,-0.050168496,-0.043167688,0.08794225,-0.027709203,-0.05983904,0.06313957,0.0060196077,0.11827411,0.003176227,-0.008248117,0.042942308,0.031928863,-0.076999746,-0.17172112,0.046747204,0.012657867,-0.19649966,0.11215273,0.06847594,0.069343954,0.1668714,-0.03462968,0.034080118,0.03435802,0.1599899,-0.0672229,0.023627736,0.02626056,-0.056357432,-0.03596657,-0.025875783,0.12839994,-0.016318941,0.14533918,0.036821965,0.13959685,0.08619945,0.01513534,-0.013898835,-0.05609989,0.006949569,-0.12948452,-0.03919323,-0.02547573,0.047997106,0.007433122,-0.008339521,0.0094892355,0.06044746,-0.012735152,-0.032099195,-0.11212929,-0.048067838,-0.07552162,0.16860117
36047119800,0.12792102,0.16174236,-0.03981171,-0.15151982,-0.07925281,-0.03479445,-0.07331398,0.0016076964,-0.0016730671,0.070667125,0.06309432,0.08928541,0.010944685,-0.17513703,0.07584716,0.08580513,-0.023927605,0.09555317,0.032015715,-0.0316975,0.032339986,-0.030215988,0.03644702,0.054103125,-0.04300545,0.048768956,0.020446839,0.01570945,0.061763108,0.067356296,-0.0014690637,-0.12017726,-0.05313337,0.11050538,-0.002666546,0.16576567,-0.02827447,0.033081323,0.011067084,-0.029112162,-0.057271462,-0.019956358,0.19272934,-0.014097112,-0.045737248,-0.07477872,0.07919341,0.10538551,0.09445554,0.18438621,-0.21938646,0.011848566,-0.13185318,-0.013806377,0.19412789,-0.06315902,-0.0011600594,0.02902437,0.15346003,-0.11173186,-0.019968681,-0.16269377,-0.09140066,-0.00017439439,-0.032733075,-0.09426475,0.10188762,-0.053615253,-0.037502512,-0.004898891,0.110369675,0.09930997,0.03631826,-0.07536565,-0.2127416,0.022401351,-0.021154441,0.050660014,0.057112288,-0.014017666,-0.007821939,-0.09875767,-0.10844285,0.108354524,0.042721786,-0.03229642,-0.121207856,-0.011149,0.02642762,-0.051550012,-0.029429838,0.17662752,0.043312997,0.14392954,-0.043456733,-0.14282127,-0.06327698,-0.05370972,0.018657757,-0.043155506,-0.030242791,0.08241058,-0.15829867,-0.086504415,0.05393322,-0.023327235,0.17047247,-0.052454676,0.047860276,0.17685172,-0.10421843,-0.14407225,-0.008066619,-0.13550447,0.01546703,-0.10773227,-0.017301705,0.064809255,-0.02800888,-0.088698156,-0.06757337,0.07598462,-0.06333859,-0.11894997,-0.0982849,-0.05021964,-0.009178182,-0.09142209
36005006301,0.052458204,0.04157582,-0.09333116,-0.08258734,-0.044138223,0.116317526,0.10718351,-0.034674797,-0.019484425,0.0034262808,-0.01695979,0.121791646,-0.008123084,-0.08912702,-0.06521213,0.06675999,-0.053724457,0.109296866,0.022643259,0.12069289,-0.15944053,-0.04881997,0.02008429,-0.24275504,0.075804204,0.11399449,0.05787053,-0.020248868,0.10680306,-0.03138144,-0.042526346,0.1679043,-0.060833413,0.11676949,0.033679415,0.15130377,0.07279433,0.01758586,-0.17248257,0.16347104,-0.15378644,0.07731373,-0.056277625,0.08064952,0.027679926,0.15837857,0.090374164,0.049519807,0.13674702,0.10635774,0.09409477,0.03035512,0.04376644,-0.008512579,0.057875995,0.013067774,0.037910108,0.002833269,-0.070645995,0.07620677,-0.015489891,0.058632173,0.016414288,-0.081340395,-0.061632138,-0.13831984,0.05246244,-0.090887,-0.25603974,0.11566902,-0.052698955,-0.04572457,0.16929053,-0.10960106,0.018598048,0.05191661,-0.055377956,-0.0462372,-0.030418288,-0.0024728542,0.035873603,0.08870693,-0.07963417,-0.105946064,-0.13660826,0.054883413,0.10671586,-0.030571977,0.07704919,-0.07435284,0.15820515,-0.017759398,0.0061881817,-0.16082302,0.04296768,0.04642158,0.09612046,-0.043191344,-0.028423436,0.031990208,-0.085661344,0.049194656,-0.030873667,0.06468484,-0.0036964363,0.06508593,0.11851447,-0.05496177,-0.012766455,-0.06638003,0.09723361,0.031415846,0.12539017,0.01643063,0.031283006,0.04059732,0.018633405,0.15110633,-0.12629345,0.034856882,0.0018048924,-0.034679808,-0.038437504,-0.058006134,0.11131599,0.18272795,-0.13419068,0.048420317
36005043503,-0.048099615,0.15127194,-0.14802897,0.026790226,-0.05110654,0.04058912,-0.109486245,-0.05057754,0.09864271,0.022534989,0.09191559,-0.08915177,0.18312195,-0.027378904,-0.001318733,0.061826862,0.05306972,0.17607318,-0.095091976,0.09776649,0.001044811,0.008961226,-0.012304696,-0.04827694,-0.0008756973,0.13668752,0.01570442,0.06745087,-0.018671833,-0.1456329,-0.06786363,-0.0599869,-0.09195167,0.018060086,0.008246401,0.09916159,0.05850937,-0.04352486,0.039066005,-0.04243524,0.012549571,0.054726742,-0.008871929,0.0877843,0.05292648,0.12870103,0.005965025,0.25187135,0.14659263,-0.034211814,0.07051165,-0.09263836,0.10362069,0.13588212,0.15550569,0.047398563,-0.09581103,0.0022931625,-0.11238374,0.07218977,0.12355859,0.10115923,0.10139858,0.1423659,-0.17283957,0.0981835,0.10035363,0.05556699,0.011155432,0.067864746,0.025418352,0.026878528,0.13669942,-0.012950764,0.027277853,-0.024306212,-0.09868766,-0.0722367,-0.16925877,-0.061736587,-0.076167345,0.00017073457,-0.002422674,-0.13315736,-0.08052456,-0.11553672,-0.01874689,-0.041347805,-0.13180098,0.14195982,-0.09270014,-0.12024871,-0.036912564,-0.027279612,-0.010995481,0.0329165,-0.044375777,0.07579979,0.053592525,0.09338257,0.11573588,-0.039931152,0.042694546,-0.047839236,-0.01595421,-0.007170628,-0.086586036,0.022650648,-0.017969608,-0.06992866,-0.12746027,-0.09495956,-0.06423198,0.14760259,-0.029219467,-0.0696283,0.10176201,0.01554148,0.15095167,-0.07673561,0.059049077,-0.1702757,-0.06711407,0.05278349,-0.16700713,-0.08740481,-0.051058523,-0.051812004
36081086900,0.038437936,-0.11545009,0.01406732,0.033820294,-0.09254608,0.045866642,-0.007953296,-0.069381595,-0.003729134,-0.059019793,0.122674875,0.016461056,0.1110544,0.022498794,0.056062765,-0.04885388,0.11150198,0.026150422,-0.01813804,-0.13487756,0.0073123276,-0.029861767,0.09489656,-0.10552445,0.0066733155,-0.120284125,0.009501379,0.04852992,0.08773885,0.10920257,-0.078087576,0.18907483,0.10587593,0.08374878,-0.0083108125,-0.15674129,0.15849224,0.025316108,-0.0799666,-0.019920869,0.03684034,-0.15861139,-0.06417268,-0.030984906,-0.101882346,-0.12104469,-0.05990605,-0.01181187,0.14878042,0.089360185,0.023484753,-0.12790851,-0.007025308,-0.14495039,0.019633612,0.1496676,-0.089237265,0.004348551,-0.056359455,0.08010496,0.01467039,0.020223921,-0.050414007,0.13585621,0.05004854,0.11136596,0.035241164,-0.135333,0.0055118925,-0.19957793,-0.11922365,-0.021102315,-0.011595241,0.04209977,0.03963987,0.017628266,-0.07164815,0.01665525,-0.05361347,0.06713831,-0.015480373,-0.23894624,-0.15655473,-0.20185651,0.03382418,0.010916377,0.03260385,0.099816896,-0.0031877214,0.08749734,-0.1418646,0.17165975,0.04382946,-0.039983593,0.08441611,-0.008380676,0.079851694,0.066489905,0.09390982,0.023379235,0.022607977,0.17471619,-0.005146652,-0.06546005,-0.19312671,0.001720584,-0.09877053,-0.077763125,0.027720986,0.003761267,0.11864174,-0.13092953,0.032400776,0.08047693,0.07003923,-0.2087362,-0.014801428,0.010861489,-0.1013889,-0.048385184,0.033111937,0.010915097,0.019835945,-0.004000625,0.021814993,-0.0050683133,0.10831453,0.047631677
36005033400,-0.15248248,-0.1698034,-0.15498833,-5.9341517e-05,0.07804763,-0.03196423,-0.08743224,-0.042270035,0.11784839,-0.20478138,0.03772654,-0.255237,-0.13300404,-0.05998963,-0.004345887,0.13823618,-0.11005427,0.08371,-0.0073868027,0.058804333,-0.13834889,0.06437723,0.08570223,0.032830555,-0.07489488,0.03601765,0.10286702,-0.0040177633,0.073169395,-0.2227916,0.023536053,-0.02208141,0.11347116,-0.0301545,-0.08469233,-0.07841674,0.07939648,0.024439422,-0.13041778,-0.006091635,-0.08026879,0.037011508,0.0110468585,0.11623129,-0.039386317,-0.021719838,-0.09994305,0.11063925,-0.13679281,0.039160483,-0.12262976,-0.12746157,-0.042766154,0.014945068,0.06141899,0.016687544,-0.09516957,-0.1518478,0.051809136,0.06903132,-0.09818189,-0.013503186,0.10029047,-0.002439303,0.038155474,-0.18346563,0.120210394,0.039986305,-0.020951884,0.051958118,-0.010862396,-0.060491744,0.046127416,-0.046594363,-0.05163668,0.05505327,0.010525577,-0.080398604,0.039688338,0.050594103,0.10338842,0.058961082,-0.047853768,-0.020686626,-0.06472268,0.066237435,0.07880709,0.11863606,-0.016611788,-0.055967752,-0.10892972,0.14413987,0.008838358,-0.0052199266,-0.014759791,-0.07583233,0.05867477,-0.069320485,0.011378792,0.09991795,-0.031505417,0.19902186,0.06754285,0.058056705,-0.012548121,-0.08746298,-0.107582174,-0.10360689,-0.026823105,0.0139197195,-0.12790409,0.08781729,0.029747527,-0.09012826,-0.09084633,0.087713845,-0.04019151,0.08444954,-0.061961323,0.113028914,-0.059151497,0.09466862,-0.007640033,-0.003022749,0.17352647,-0.061237074,-0.039561026,-0.12612194
